tcell_id	h_age
1942005	58-75
1942006	56-63
1941885	58-75
1941886	56-63
1941888	56-63
1941889	58-75
1941890	56-63
1942011	58-75
1942012	56-63
1941770	56-63
1941891	58-75
1941892	56-63
1941893	58-75
1941894	56-63
1941896	56-63
1941897	58-75
1941776	56-63
1941777	58-75
1941778	56-63
1941899	58-75
1941900	56-63
1941901	58-75
1941902	56-63
1941781	58-75
1941782	56-63
1941784	56-63
1941785	58-75
1941786	56-63
1941907	58-75
1941908	56-63
1941984	56-63
1941985	58-75
1941986	56-63
1941987	58-75
1941988	56-63
1941989	58-75
1941990	56-63
1941992	56-63
1941993	58-75
1941994	56-63
1942002	56-63
1942008	56-63
1942009	58-75
1942010	56-63
1942013	58-75
1942014	56-63
1942016	56-63
1942017	58-75
1942018	56-63
1941898	56-63
1942019	58-75
1942020	56-63
1942021	58-75
1942022	56-63
1942023	58-75
1942025	58-75
1941904	56-63
1941905	58-75
1941906	56-63
1942027	58-75
1942028	56-63
1942029	58-75
1942030	56-63
1941909	58-75
1941910	56-63
1941912	56-63
1941913	58-75
1941914	56-63
1942036	56-63
1942037	54-74
1942026	56-63
1942031	58-75
1942033	58-75
1942034	56-63
1942038	56-63
1942039	54-74
1942040	56-63
1941534	56-63
1941535	58-75
1941536	56-63
1941537	58-75
1941539	58-75
1941540	56-63
1941541	58-75
1941662	56-63
1941663	58-75
1941664	56-63
1941665	58-75
1941666	56-63
1941667	58-75
1941669	58-75
1941787	58-75
1941788	56-63
1941789	58-75
1941790	56-63
1941791	58-75
1941793	58-75
1941794	56-63
1941915	58-75
1941916	56-63
1941917	58-75
1941918	56-63
1941920	56-63
1941921	58-75
1941922	56-63
1955628	7-30
1955629	7-30
1955632	7-30
1955633	7-30
1941542	56-63
1941543	58-75
1941544	56-63
1941545	58-75
1941550	56-63
1941551	58-75
1941552	56-63
1941553	58-75
1941558	56-63
1941559	58-75
1941560	56-63
1941561	58-75
1941546	56-63
1941548	56-63
1941549	58-75
1941670	56-63
1941671	58-75
1941672	56-63
1941673	58-75
1941554	56-63
1941556	56-63
1941557	58-75
1941678	56-63
1941679	58-75
1941680	56-63
1941681	58-75
1941563	58-75
1941564	56-63
1941565	58-75
1941686	56-63
1941687	58-75
1941688	56-63
1941689	58-75
1941675	58-75
1941676	56-63
1941677	58-75
1941795	58-75
1941796	56-63
1941797	58-75
1941798	56-63
1941683	58-75
1941684	56-63
1941685	58-75
1941803	58-75
1941804	56-63
1941805	58-75
1941806	56-63
1941691	58-75
1941692	56-63
1941693	58-75
1941811	58-75
1941812	56-63
1941813	58-75
1941814	56-63
1941800	56-63
1941801	58-75
1941802	56-63
1941923	58-75
1941924	56-63
1941925	58-75
1941926	56-63
1941808	56-63
1941809	58-75
1941810	56-63
1941931	58-75
1941932	56-63
1941933	58-75
1941934	56-63
1941816	56-63
1941817	58-75
1941818	56-63
1941939	58-75
1941940	56-63
1941941	58-75
1941942	56-63
1941927	58-75
1941929	58-75
1941930	56-63
1941935	58-75
1941937	58-75
1941938	56-63
1941944	56-63
1941945	58-75
1941946	56-63
1961055	21-79
1961056	21-37
1961057	21-79
1961059	21-79
1955685	7-30
1955689	7-30
1955692	7-30
1955693	7-30
1955696	7-30
1955697	7-30
1955700	7-30
1955701	7-30
1955705	7-30
1955712	7-30
1955713	7-30
1955708	7-30
1955709	7-30
1955716	7-30
1955717	7-30
1955720	7-30
1955721	7-30
1964573	29-70
1964574	56-85
1955724	7-30
1955725	7-30
1955728	7-30
1955729	7-30
1955680	7-30
1955681	7-30
1955684	7-30
1955688	7-30
1941807	58-75
1941815	58-75
1941824	56-63
1952686	17 to 24
1955649	7-30
1955652	7-30
1955653	7-30
1955656	7-30
1955657	7-30
1955660	7-30
1955661	7-30
1955664	7-30
1955665	7-30
1955668	7-30
1955669	7-30
1955672	7-30
1955673	7-30
1955676	7-30
1955677	7-30
1942035	54-74
1941799	58-75
1964557	29-70
1964558	56-85
1964559	29-70
1964560	56-85
1964561	29-70
1964562	56-85
1964563	29-70
1964564	56-85
1964565	29-70
1964566	56-85
1964567	29-70
1964568	56-85
1964569	29-70
1941468	56-63
1941474	56-63
1941482	56-63
1941490	56-63
1941498	56-63
1941538	56-63
1941547	58-75
1941555	58-75
1964570	56-85
1964571	29-70
1964572	56-85
1941506	56-63
1941514	56-63
1941522	56-63
1941530	56-63
1941562	56-63
1941571	58-75
1941579	58-75
1952699	17 to 24
1952700	17 to 24
1952701	17 to 24
1952702	17 to 24
1941586	56-63
1941594	56-63
1941602	56-63
1941611	58-75
1941618	56-63
1952695	17 to 24
1952696	17 to 24
1952697	17 to 24
1952698	17 to 24
1941626	56-63
1941635	58-75
1941642	56-63
1941651	58-75
1941658	56-63
1941668	56-63
1941674	56-63
1941682	56-63
1941690	56-63
1941698	56-63
1941711	58-75
1941720	56-63
1941727	58-75
1941735	58-75
1941743	58-75
1941751	58-75
1941759	58-75
1941767	58-75
1941775	58-75
1941783	58-75
1941792	56-63
1941831	58-75
1941840	56-63
1941847	58-75
1941855	58-75
1941863	58-75
1941872	56-63
1941880	56-63
1941887	58-75
1941895	58-75
1941903	58-75
1941911	58-75
1941919	58-75
1941928	56-63
1941936	56-63
1941943	58-75
1941951	58-75
1941959	58-75
1941967	58-75
1941976	56-63
1941983	58-75
1941991	58-75
1941999	58-75
1942007	58-75
1942015	58-75
1942024	56-63
1942032	56-63
1941450	56-63
1941455	58-75
1984638	6 weeks to 22 months
1984639	6 weeks to 22 months
1984640	6 weeks to 22 months
1984641	6 weeks to 22 months
1984642	6 weeks to 22 months
1981857	4 days to 5 weeks
1978132	6 weeks to 22 months
1978133	6 weeks to 22 months
1978134	6 weeks to 22 months
1979275	6 weeks to 22 months
2019315	24-52
2019316	19-30
2019317	26-58
2019318	57
2019319	24-52
2019320	19-30
2019321	26-58
2019322	57
2019421	24-52
2094164	24-46
2014462	57
2014464	57
2014465	57
2014466	57
2014468	57
2014469	57
2014470	57
2094172	24-46
2094179	24-46
2094180	24-46
2094186	24-46
2094187	24-46
2094165	24-46
2094166	24-46
2094167	24-46
2094168	24-46
2094169	24-46
2094170	24-46
2094171	24-46
2094173	24-46
2094174	24-46
2094175	24-46
2094176	24-46
2094177	24-46
2094178	24-46
2094181	24-46
2094182	24-46
2094183	24-46
2094184	24-46
2094185	24-46
2094188	24-46
2094189	24-46
1904159	33-63
1904173	33-63
1904171	33-63
1904172	33-63
1904179	33-63
1904176	33-63
1884844	52-68
1884847	52-68
1884848	52-68
1884849	52-68
1904177	33-63
1904182	33-63
1904183	33-63
1904168	33-63
1904174	33-63
1904170	33-63
1904175	33-63
2683424	6 motnhs to 15 years
21507680	70
21507681	70
21507682	70
21507679	70
12589288	26
12589302	26
12589291	26
12589293	26
12589296	26
12589281	26
12589294	26
12589290	26
12589292	26
12589297	26
12589298	26
12589300	26
12589301	26
12589282	26
12589284	26
12589286	26
12589287	26
12589289	26
12589295	26
12589299	26
12589285	26
2106065	32-74
2106066	29-62
2106067	29-62
2105744	64
2105745	64
2106054	32-74
2106056	32-74
2106058	29-62
2106059	29-62
2106068	32-74
2094135	24-46
2094163	24-46
2098388	8-44
2106069	32-74
2106070	29-62
2106071	29-62
2106073	32-74
2106074	29-62
2106075	29-62
2106076	32-74
2098393	8-44
2098395	8-44
2098398	8-44
2106077	32-74
2106078	29-62
2106079	29-62
2106081	32-74
2106083	29-62
2106084	29-62
2106085	32-74
2106087	29-62
2106088	29-62
2106089	32-74
2106090	32-74
2106091	29-62
2106092	29-62
2106093	32-74
2106095	29-62
2106096	29-62
2106097	32-74
2106098	32-74
2106099	29-62
2106100	29-62
2106102	32-74
2106103	29-62
2106104	29-62
2106072	32-74
2106086	32-74
2106094	32-74
2106082	32-74
2106061	32-74
2106060	32-74
2106062	29-62
2145658	2 months to 52 years
2106063	29-62
2368135	22-39
2145652	2 months to 52 years
2145653	2 months to 52 years
2145654	2 months to 52 years
2376164	20-65
2145655	2 months to 52 years
2376165	20-65
2376166	20-65
2376167	20-65
2376162	20-65
2376163	20-65
2376168	20-65
2376169	20-65
2376170	20-65
2376171	20-65
2376172	20-65
2376173	20-65
2376174	20-65
2376175	20-65
2376176	20-65
2376177	20-65
2376178	20-65
2376183	20-65
2129925	2 months to 52 years
2129927	2 months to 52 years
2129928	2 months to 52 years
2129929	2 months to 52 years
2129930	2 months to 52 years
2129931	2 months to 52 years
2368132	22-39
2129932	2 months to 52 years
2376179	20-65
2376180	20-65
2376181	20-65
2376182	20-65
2376184	20-65
2129933	2 months to 52 years
2129934	2 months to 52 years
2129935	2 months to 52 years
2368133	22-39
2368134	22-39
2368136	22-39
2368137	22-39
2368139	22-39
2369450	22-39
2369451	22-39
2368138	22-39
2366379	40
2366380	40
2489871	6 months to 18 years
2145659	2 months to 52 years
2145660	2 months to 52 years
2145661	2 months to 52 years
2517761	9 months to 81 years
2517762	9 months to 81 years
2517763	9 months to 81 years
2517764	9 months to 81 years
2517765	9 months to 81 years
2517766	9 months to 81 years
2517767	9 months to 81 years
2517768	9 months to 81 years
2489888	6 months to 18 years
2489889	6 months to 18 years
2489890	6 months to 18 years
2489891	6 months to 18 years
2489892	6 months to 18 years
2489893	6 months to 18 years
2489895	6 months to 18 years
2489896	6 months to 18 years
2489894	6 months to 18 years
2489897	6 months to 18 years
2489898	6 months to 18 years
2489899	6 months to 18 years
2489900	6 months to 18 years
2489901	6 months to 18 years
2517757	9 months to 81 years
2517758	9 months to 81 years
2517759	9 months to 81 years
2517760	9 months to 81 years
2489902	6 months to 18 years
2605124	6-8
2605132	6-8
2605133	6-8
2605134	6-8
2605135	6-8
2605136	6-8
2605125	6-8
2605126	6-8
2605127	6-8
2605128	6-8
2605123	6-8
2605129	6-8
2605130	6-8
2605131	6-8
2605137	6-8
2605138	6-8
2605139	6-8
2605140	6-8
2605141	6-8
2605142	6-8
2605143	6-8
2605144	6-8
2605145	6-8
2605146	6-8
2605147	6-8
2605148	6-8
2605149	6-8
2605150	6-8
2605151	6-8
2605152	6-8
2605153	6-8
2605154	6-8
2605155	6-8
2605156	6-8
2605157	6-8
2605168	6-8
2605169	6-8
2605170	6-8
2605171	6-8
2605158	6-8
2605104	6-8
2605105	6-8
2605106	6-8
2605107	6-8
2605108	6-8
2605109	6-8
2605111	6-8
2605112	6-8
2605113	6-8
2605114	6-8
2605115	6-8
2605116	6-8
2605159	6-8
2605162	6-8
2605163	6-8
2858275	6-8
2858195	25
2858196	25
2858197	25
2858198	25
2858199	25
2858200	25
2858201	25
2858185	25
2858187	25
2858188	25
2858189	25
3064515	58
3786648	7
3468783	37-74
3338628	55
3338630	55
3338631	55
3338623	55
3338632	55
3772886	34
3338633	55
3338634	55
3338635	55
3338636	55
3338637	55
3338638	55
3338639	55
3338640	55
3338642	55
3338643	55
3338644	55
3338645	55
3620550	43
3620551	43
3620555	25
3620556	25
3620557	19
3497273	24
3497275	36
3497276	27
3468785	37-74
4115671	24-75
4115673	24-75
4115675	24-75
4115677	24-75
4115693	24-75
4115695	24-75
4115697	24-75
4115731	24-75
4115733	24-75
4115735	24-75
4115679	24-75
4115681	24-75
4115683	24-75
4115699	24-75
4115701	24-75
4115703	24-75
4115749	24-75
4115751	24-75
4115753	24-75
4115755	24-75
4115685	24-75
4115687	24-75
4115689	24-75
4115691	24-75
4115705	24-75
4115707	24-75
4115709	24-75
4115711	24-75
4115737	24-75
4115739	24-75
4115741	24-75
4115743	24-75
4115745	24-75
4115747	24-75
4115757	24-75
4115759	24-75
4115761	24-75
3930274	12 weeks - 22 months
3930275	12 weeks - 22 months
3930277	12 weeks - 22 months
3930279	12 weeks - 22 months
4115763	24-75
4115765	24-75
4115767	24-75
4115771	24-75
4115773	24-75
4115775	24-75
4115777	24-75
4115779	24-75
4115781	24-75
4115783	24-75
4115785	24-75
4115625	24-75
4115787	24-75
4115789	24-75
4115791	24-75
4115627	24-75
4115793	24-75
4115795	24-75
4115797	24-75
4115799	24-75
4115629	24-75
4115631	24-75
4115633	24-75
4115635	24-75
4115801	24-75
4115803	24-75
4115805	24-75
4115637	24-75
4115639	24-75
4115641	24-75
4115643	24-75
4115645	24-75
4115647	24-75
4115649	24-75
4115651	24-75
4115653	24-75
4115655	24-75
4115713	24-75
4115715	24-75
4115657	24-75
4115659	24-75
4115661	24-75
4115663	24-75
4115717	24-75
4115719	24-75
4115721	24-75
4115665	24-75
4115667	24-75
4115669	24-75
4115723	24-75
4115725	24-75
4115727	24-75
4115729	24-75
3867060	19-45
3867075	19-45
3867076	19-45
3867077	19-45
3867078	19-45
3867079	19-45
3867080	19-45
4115856	24-75
3867084	19-45
4072941	12 weeks to 20 months
4072943	12 weeks to 20 months
4072945	12 weeks to 20 months
4072947	6 weeks to 20 months
4072948	12 weeks to 20 months
3867059	19-45
3867061	19-45
3867062	19-45
3867065	19-45
3867064	19-45
3867066	19-45
3867067	19-45
3867068	19-45
3867069	19-45
3867070	19-45
5561908	22-46
5562974	29-83
5560487	22-46
5560488	22-46
5560489	22-46
5561907	22-46
5561906	22-46
5561911	22-46
5561910	22-46
5561914	22-46
5561913	22-46
5561912	22-46
5561916	22-46
5561921	22-46
5561919	22-46
5561922	22-46
5561923	22-46
5561924	22-46
5561925	22-46
5561926	22-46
3867082	19-45
6346128	14-56
6346129	14-56
6346130	14-56
6346131	14-56
6346132	14-56
6346133	14-56
6346225	14-56
6346226	14-56
6346227	14-56
6346228	14-56
6346229	14-56
6346230	14-56
6346321	14-56
6346322	14-56
6346323	14-56
6346324	14-56
6346325	14-56
6346326	14-56
6346413	14-56
6346414	14-56
6346415	14-56
6346416	14-56
6346417	14-56
6346418	14-56
6346510	14-56
6346511	14-56
6346512	14-56
6346513	14-56
6346514	14-56
6346515	14-56
6346607	14-56
6346608	14-56
6346609	14-56
6346610	14-56
6346611	14-56
6346612	14-56
6346706	14-56
6346707	14-56
6346708	14-56
6346709	14-56
6346710	14-56
6346711	14-56
6346803	14-56
6346804	14-56
6346805	14-56
6346806	14-56
6346807	14-56
6346808	14-56
6346905	14-56
6346906	14-56
6346907	14-56
6346908	14-56
6346909	14-56
6346910	14-56
6346134	14-56
6346135	14-56
6346136	14-56
6346137	14-56
6346138	14-56
6346139	14-56
6346231	14-56
6346232	14-56
6346233	14-56
6346234	14-56
6346235	14-56
6346236	14-56
6346327	14-56
6346328	14-56
6346329	14-56
6346330	14-56
6346331	14-56
6346332	14-56
6346419	14-56
6346420	14-56
6346421	14-56
6346422	14-56
6346423	14-56
6346424	14-56
6346516	14-56
6346517	14-56
6346518	14-56
6346519	14-56
6346520	14-56
6346521	14-56
6346613	14-56
6346614	14-56
6346615	14-56
6346616	14-56
6346617	14-56
6346618	14-56
6346619	14-56
6346712	14-56
6346713	14-56
6346714	14-56
6346715	14-56
6346716	14-56
6346717	14-56
6346718	14-56
6346809	14-56
6346810	14-56
6346811	14-56
6346812	14-56
6346813	14-56
6346814	14-56
6346911	14-56
6346912	14-56
6346913	14-56
6346914	14-56
6346915	14-56
6346916	14-56
6346140	14-56
6346141	14-56
6346142	14-56
6346143	14-56
6346144	14-56
6346145	14-56
6346237	14-56
6346238	14-56
6346239	14-56
6346240	14-56
6346241	14-56
6346242	14-56
6346333	14-56
6346334	14-56
6346335	14-56
6346336	14-56
6346337	14-56
6346338	14-56
6346425	14-56
6346426	14-56
6346427	14-56
6346428	14-56
6346429	14-56
6346430	14-56
6346522	14-56
6346523	14-56
6346524	14-56
6346525	14-56
6346526	14-56
6346527	14-56
6346620	14-56
6346621	14-56
6346622	14-56
6346623	14-56
6346624	14-56
6346625	14-56
6346626	14-56
6346719	14-56
6346720	14-56
6346721	14-56
6346722	14-56
6346723	14-56
6346724	14-56
6346815	14-56
6346816	14-56
6346817	14-56
6346818	14-56
6346819	14-56
6346820	14-56
6346917	14-56
6346918	14-56
6346919	14-56
6346920	14-56
6346921	14-56
6346922	14-56
6346146	14-56
6346147	14-56
6346148	14-56
6346149	14-56
6346150	14-56
6346151	14-56
6346243	14-56
6346244	14-56
6346245	14-56
6346246	14-56
6346247	14-56
6346248	14-56
6346339	14-56
6346340	14-56
6346431	14-56
6346432	14-56
6346433	14-56
6346434	14-56
6346435	14-56
6346436	14-56
6346528	14-56
6346529	14-56
6346530	14-56
6346531	14-56
6346532	14-56
6346533	14-56
6346627	14-56
6346628	14-56
6346629	14-56
6346630	14-56
6346631	14-56
6346632	14-56
6346725	14-56
6346726	14-56
6346727	14-56
6346728	14-56
6346729	14-56
6346730	14-56
6346821	14-56
6346822	14-56
6346823	14-56
6346824	14-56
6346825	14-56
6346826	14-56
6346152	14-56
6346153	14-56
6346154	14-56
6346155	14-56
6346156	14-56
6346249	14-56
6346250	14-56
6346251	14-56
6346252	14-56
6346253	14-56
6346254	14-56
6346341	14-56
6346342	14-56
6346343	14-56
6346344	14-56
6346345	14-56
6346346	14-56
6346437	14-56
6346438	14-56
6346439	14-56
6346440	14-56
6346441	14-56
6346442	14-56
6346534	14-56
6346535	14-56
6346536	14-56
6346537	14-56
6346538	14-56
6346539	14-56
6346633	14-56
6346634	14-56
6346635	14-56
6346636	14-56
6346637	14-56
6346638	14-56
6346639	14-56
6346731	14-56
6346732	14-56
6346733	14-56
6346734	14-56
6346735	14-56
6346736	14-56
6346827	14-56
6346828	14-56
6346829	14-56
6346830	14-56
6346831	14-56
6346832	14-56
6346157	14-56
6346158	14-56
6346159	14-56
6346160	14-56
6346161	14-56
6346162	14-56
6346255	14-56
6346256	14-56
6346257	14-56
6346258	14-56
6346259	14-56
6346260	14-56
6346347	14-56
6346348	14-56
6346349	14-56
6346350	14-56
6346351	14-56
6346352	14-56
6346443	14-56
6346444	14-56
6346445	14-56
6346446	14-56
6346447	14-56
6346448	14-56
6346540	14-56
6346541	14-56
6346542	14-56
6346543	14-56
6346544	14-56
6346545	14-56
6346640	14-56
6346641	14-56
6346642	14-56
6346643	14-56
6346644	14-56
6346645	14-56
6346737	14-56
6346738	14-56
6346739	14-56
6346740	14-56
6346741	14-56
6346742	14-56
6346833	14-56
6346834	14-56
6346835	14-56
6346836	14-56
6346837	14-56
6346838	14-56
6346923	14-56
6346924	14-56
6346163	14-56
6346164	14-56
6346165	14-56
6346166	14-56
6346167	14-56
6346168	14-56
6346261	14-56
6346262	14-56
6346263	14-56
6346264	14-56
6346265	14-56
6346266	14-56
6346353	14-56
6346354	14-56
6346355	14-56
6346356	14-56
6346357	14-56
6346358	14-56
6346449	14-56
6346450	14-56
6346451	14-56
6346452	14-56
6346453	14-56
6346454	14-56
6346546	14-56
6346547	14-56
6346548	14-56
6346549	14-56
6346550	14-56
6346551	14-56
6346646	14-56
6346647	14-56
6346648	14-56
6346649	14-56
6346650	14-56
6346651	14-56
6346743	14-56
6346744	14-56
6346745	14-56
6346746	14-56
6346747	14-56
6346748	14-56
6346839	14-56
6346840	14-56
6346841	14-56
6346842	14-56
6346843	14-56
6346844	14-56
6346925	14-56
6346926	14-56
6346927	14-56
6346928	14-56
6346929	14-56
6346930	14-56
6346169	14-56
6346170	14-56
6346171	14-56
6346172	14-56
6346173	14-56
6346174	14-56
6346175	14-56
6346267	14-56
6346268	14-56
6346269	14-56
6346270	14-56
6346271	14-56
6346272	14-56
6346359	14-56
6346360	14-56
6346361	14-56
6346362	14-56
6346363	14-56
6346364	14-56
6346455	14-56
6346456	14-56
6346457	14-56
6346458	14-56
6346459	14-56
6346460	14-56
6346552	14-56
6346553	14-56
6346554	14-56
6346555	14-56
6346556	14-56
6346557	14-56
6346652	14-56
6346653	14-56
6346654	14-56
6346655	14-56
6346656	14-56
6346657	14-56
6346749	14-56
6346750	14-56
6346751	14-56
6346752	14-56
6346753	14-56
6346754	14-56
6346845	14-56
6346846	14-56
6346847	14-56
6346848	14-56
6346849	14-56
6346850	14-56
6346851	14-56
6346931	14-56
6346932	14-56
6346933	14-56
6346934	14-56
6346935	14-56
6346936	14-56
6346176	14-56
6346177	14-56
6346178	14-56
6346179	14-56
6346180	14-56
6346181	14-56
6346273	14-56
6346274	14-56
6346275	14-56
6346276	14-56
6346277	14-56
6346278	14-56
6346365	14-56
6346366	14-56
6346367	14-56
6346368	14-56
6346369	14-56
6346370	14-56
6346461	14-56
6346462	14-56
6346463	14-56
6346464	14-56
6346465	14-56
6346466	14-56
6346558	14-56
6346559	14-56
6346560	14-56
6346561	14-56
6346562	14-56
6346563	14-56
6346658	14-56
6346659	14-56
6346660	14-56
6346661	14-56
6346662	14-56
6346663	14-56
6346755	14-56
6346756	14-56
6346757	14-56
6346758	14-56
6346759	14-56
6346760	14-56
6346852	14-56
6346853	14-56
6346854	14-56
6346855	14-56
6346856	14-56
6346857	14-56
6346937	14-56
6346938	14-56
6346939	14-56
6346940	14-56
6346941	14-56
6346942	14-56
12171227	33
6346182	14-56
6346183	14-56
6346184	14-56
6346185	14-56
6346186	14-56
6346187	14-56
6346188	14-56
6346279	14-56
6346280	14-56
6346281	14-56
6346282	14-56
6346283	14-56
6346284	14-56
6346371	14-56
6346372	14-56
6346373	14-56
6346374	14-56
6346375	14-56
6346376	14-56
6346470	14-56
6346471	14-56
6346472	14-56
6346564	14-56
6346565	14-56
6346566	14-56
6346567	14-56
6346568	14-56
6346569	14-56
6346664	14-56
6346665	14-56
6346666	14-56
6346667	14-56
6346668	14-56
6346669	14-56
6346761	14-56
6346762	14-56
6346763	14-56
6346764	14-56
6346765	14-56
6346766	14-56
6346858	14-56
6346859	14-56
6346860	14-56
6346861	14-56
6346862	14-56
6346863	14-56
6346864	14-56
6346943	14-56
6346944	14-56
6346945	14-56
11188604	54
11188605	54
11188606	54
11188607	54
11188608	54
6346097	14-56
6346098	14-56
6346189	14-56
6346190	14-56
6346191	14-56
6346192	14-56
6346193	14-56
6346194	14-56
6346285	14-56
6346286	14-56
6346287	14-56
6346288	14-56
6346289	14-56
6346377	14-56
6346378	14-56
6346379	14-56
6346380	14-56
6346381	14-56
6346382	14-56
6346473	14-56
6346474	14-56
6346475	14-56
6346476	14-56
6346477	14-56
6346478	14-56
6346570	14-56
6346571	14-56
6346572	14-56
6346573	14-56
6346574	14-56
6346575	14-56
6346670	14-56
6346671	14-56
6346672	14-56
6346673	14-56
6346674	14-56
6346675	14-56
6346767	14-56
6346768	14-56
6346769	14-56
6346770	14-56
6346771	14-56
6346772	14-56
6346865	14-56
6346866	14-56
6346867	14-56
6346868	14-56
6346869	14-56
6346870	14-56
6346871	14-56
11188610	54
11188609	54
11188611	54
11188612	54
6346099	14-56
6346100	14-56
6346101	14-56
6346102	14-56
6346103	14-56
6346195	14-56
6346196	14-56
6346197	14-56
6346198	14-56
6346199	14-56
6346200	14-56
6346296	14-56
6346383	14-56
6346384	14-56
6346385	14-56
6346386	14-56
6346387	14-56
6346388	14-56
6346479	14-56
6346480	14-56
6346481	14-56
6346482	14-56
6346483	14-56
6346484	14-56
6346576	14-56
6346577	14-56
6346578	14-56
6346579	14-56
6346580	14-56
6346581	14-56
6346676	14-56
6346677	14-56
6346678	14-56
6346679	14-56
6346680	14-56
6346681	14-56
6346773	14-56
6346774	14-56
6346775	14-56
6346776	14-56
6346777	14-56
6346778	14-56
6346872	14-56
6346873	14-56
6346874	14-56
6346875	14-56
6346876	14-56
6346877	14-56
6346878	14-56
6346104	14-56
6346105	14-56
6346106	14-56
6346107	14-56
6346108	14-56
6346109	14-56
6346201	14-56
6346202	14-56
6346203	14-56
6346204	14-56
6346205	14-56
6346297	14-56
6346298	14-56
6346299	14-56
6346300	14-56
6346301	14-56
6346302	14-56
6346389	14-56
6346390	14-56
6346391	14-56
6346392	14-56
6346393	14-56
6346394	14-56
6346485	14-56
6346486	14-56
6346487	14-56
6346488	14-56
6346489	14-56
6346490	14-56
6346582	14-56
6346583	14-56
6346584	14-56
6346585	14-56
6346586	14-56
6346587	14-56
6346682	14-56
6346683	14-56
6346684	14-56
6346685	14-56
6346686	14-56
6346687	14-56
6346779	14-56
6346780	14-56
6346781	14-56
6346782	14-56
6346783	14-56
6346784	14-56
6346879	14-56
6346880	14-56
6346881	14-56
6346882	14-56
6346883	14-56
6346884	14-56
6346885	14-56
6346110	14-56
6346111	14-56
6346112	14-56
6346113	14-56
6346114	14-56
6346115	14-56
6346206	14-56
6346207	14-56
6346208	14-56
6346209	14-56
6346210	14-56
6346211	14-56
6346303	14-56
6346304	14-56
6346305	14-56
6346306	14-56
6346307	14-56
6346308	14-56
6346395	14-56
6346396	14-56
6346397	14-56
6346398	14-56
6346399	14-56
6346400	14-56
6346491	14-56
6346492	14-56
6346493	14-56
6346494	14-56
6346495	14-56
6346496	14-56
6346497	14-56
6346588	14-56
6346589	14-56
6346590	14-56
6346591	14-56
6346592	14-56
6346593	14-56
6346594	14-56
6346688	14-56
6346689	14-56
6346690	14-56
6346691	14-56
6346692	14-56
6346693	14-56
6346785	14-56
6346786	14-56
6346787	14-56
6346788	14-56
6346789	14-56
6346790	14-56
6346886	14-56
6346887	14-56
6346888	14-56
6346889	14-56
6346890	14-56
6346891	14-56
6346892	14-56
6346116	14-56
6346117	14-56
6346118	14-56
6346119	14-56
6346120	14-56
6346121	14-56
6346212	14-56
6346213	14-56
6346214	14-56
6346215	14-56
6346216	14-56
6346217	14-56
6346309	14-56
6346310	14-56
6346311	14-56
6346312	14-56
6346313	14-56
6346314	14-56
6346401	14-56
6346402	14-56
6346403	14-56
6346404	14-56
6346405	14-56
6346406	14-56
6346498	14-56
6346499	14-56
6346500	14-56
6346501	14-56
6346502	14-56
6346503	14-56
6346595	14-56
6346596	14-56
6346597	14-56
6346598	14-56
6346599	14-56
6346600	14-56
6346694	14-56
6346695	14-56
6346696	14-56
6346697	14-56
6346698	14-56
6346699	14-56
6346791	14-56
6346792	14-56
6346793	14-56
6346794	14-56
6346795	14-56
6346796	14-56
6346893	14-56
6346894	14-56
6346895	14-56
6346896	14-56
6346897	14-56
6346898	14-56
6346122	14-56
6346123	14-56
6346124	14-56
6346125	14-56
6346126	14-56
6346127	14-56
6346218	14-56
6346219	14-56
6346220	14-56
6346221	14-56
6346222	14-56
6346223	14-56
6346224	14-56
6346315	14-56
6346316	14-56
6346317	14-56
6346318	14-56
6346319	14-56
6346320	14-56
6346407	14-56
6346408	14-56
6346409	14-56
6346410	14-56
6346411	14-56
6346412	14-56
6346504	14-56
6346505	14-56
6346506	14-56
6346507	14-56
6346508	14-56
6346509	14-56
6346601	14-56
6346602	14-56
6346603	14-56
6346604	14-56
6346605	14-56
6346606	14-56
6346700	14-56
6346701	14-56
6346702	14-56
6346703	14-56
6346704	14-56
6346705	14-56
6346797	14-56
6346798	14-56
6346799	14-56
6346800	14-56
6346801	14-56
6346802	14-56
6346899	14-56
6346900	14-56
6346901	14-56
6346902	14-56
6346903	14-56
6346904	14-56
5561909	22-46
3338629	55
12157394	54
5562015	22-46
5562056	22-46
5562638	22-46
5562639	22-46
12171228	60
7077435	22.5-35.5
7077561	22.5-35.5
12171229	62
12171230	21
12157304	54
12157300	54
12157306	54
12157305	54
5564198	17-56
5564199	24-36
5564200	17-56
5564201	24-36
5564092	24-55
5564093	24-55
5564094	24-55
5564095	24-55
5564096	55
5564097	55
5561972	22-46
5561971	22-46
5563001	17-56
5563002	24-36
5563003	17-56
5563004	24-36
5563005	17-56
5563006	24-36
5563007	17-56
5563008	24-36
5563009	17-56
5563010	24-36
5563011	17-56
5563012	24-36
5563013	17-56
5563014	24-36
5561956	22-46
5563015	17-56
5563016	24-36
5563017	17-56
5563018	24-36
5563019	17-56
5563020	24-36
5563021	17-56
5563022	24-36
5563023	17-56
5563024	24-36
5562975	29-83
5562976	29-83
5563025	17-56
5563026	24-36
5563027	17-56
5563028	24-36
5562977	29-83
5562978	29-83
5562979	29-83
5562980	29-83
5562981	29-83
7691293	17
7691294	17
12589303	26
12171231	33
12171256	32
16395382	58.8 ± 17.4
